2025-08-05 09:49:43,456 | INFO | Will watch for changes in these directories: ['C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI']
2025-08-05 09:52:37,727 | INFO | 1 change detected
2025-08-05 09:52:38,138 | INFO | 1 change detected
2025-08-05 09:52:38,542 | INFO | 1 change detected
2025-08-05 09:52:38,947 | INFO | 1 change detected
2025-08-05 09:52:39,355 | INFO | 1 change detected
2025-08-05 09:52:39,771 | INFO | 1 change detected
2025-08-05 09:52:40,136 | INFO | 1 change detected
2025-08-05 09:52:40,596 | INFO | 1 change detected
2025-08-05 09:52:41,003 | INFO | 1 change detected
2025-08-05 09:52:41,405 | INFO | 1 change detected
2025-08-05 09:52:41,809 | INFO | 1 change detected
2025-08-05 09:52:42,215 | INFO | 1 change detected
2025-08-05 09:52:42,619 | INFO | 1 change detected
2025-08-05 09:52:43,023 | INFO | 1 change detected
2025-08-05 09:52:43,388 | INFO | 1 change detected
2025-08-05 09:52:43,795 | INFO | 1 change detected
2025-08-05 09:52:44,200 | INFO | 1 change detected
2025-08-05 09:52:44,605 | INFO | 1 change detected
2025-08-05 09:52:45,009 | INFO | 1 change detected
2025-08-05 09:52:45,424 | INFO | 1 change detected
2025-08-05 09:52:45,841 | INFO | 1 change detected
2025-08-05 09:52:46,247 | INFO | 1 change detected
2025-08-05 09:52:46,651 | INFO | 1 change detected
2025-08-05 09:52:47,018 | INFO | 1 change detected
2025-08-05 09:52:47,424 | INFO | 1 change detected
2025-08-05 09:52:47,829 | INFO | 1 change detected
2025-08-05 09:52:48,234 | INFO | 1 change detected
2025-08-05 09:52:48,639 | INFO | 1 change detected
2025-08-05 09:52:49,054 | INFO | 1 change detected
2025-08-05 09:52:49,458 | INFO | 1 change detected
2025-08-05 09:52:49,864 | INFO | 1 change detected
2025-08-05 09:52:50,278 | INFO | 1 change detected
2025-08-05 09:52:50,681 | INFO | 1 change detected
2025-08-05 09:52:51,083 | INFO | 1 change detected
2025-08-05 09:52:51,488 | INFO | 1 change detected
2025-08-05 09:52:51,891 | INFO | 1 change detected
2025-08-05 09:52:52,257 | INFO | 1 change detected
2025-08-05 09:52:52,664 | INFO | 1 change detected
2025-08-05 09:52:53,069 | INFO | 1 change detected
2025-08-05 09:52:53,483 | INFO | 1 change detected
2025-08-05 09:52:53,888 | INFO | 1 change detected
2025-08-05 09:52:54,292 | INFO | 1 change detected
2025-08-05 09:52:54,710 | INFO | 1 change detected
2025-08-05 09:52:55,113 | INFO | 1 change detected
2025-08-05 09:52:55,479 | INFO | 1 change detected
2025-08-05 09:52:55,886 | INFO | 1 change detected
2025-08-05 09:52:56,292 | INFO | 1 change detected
2025-08-05 09:52:56,698 | INFO | 1 change detected
2025-08-05 09:52:57,101 | INFO | 1 change detected
2025-08-05 09:52:57,504 | INFO | 1 change detected
2025-08-05 09:52:57,908 | INFO | 1 change detected
2025-08-05 09:52:58,312 | INFO | 1 change detected
2025-08-05 09:52:58,717 | INFO | 1 change detected
2025-08-05 09:52:59,122 | INFO | 1 change detected
2025-08-05 09:52:59,525 | INFO | 1 change detected
2025-08-05 09:52:59,942 | INFO | 1 change detected
2025-08-05 09:53:00,381 | INFO | 1 change detected
2025-08-05 09:53:00,734 | INFO | 1 change detected
2025-08-05 09:53:01,139 | INFO | 1 change detected
2025-08-05 09:53:01,547 | INFO | 1 change detected
2025-08-05 09:53:01,949 | INFO | 1 change detected
2025-08-05 09:53:02,356 | INFO | 1 change detected
2025-08-05 09:53:02,761 | INFO | 1 change detected
2025-08-05 09:53:03,163 | INFO | 1 change detected
2025-08-05 09:53:03,567 | INFO | 1 change detected
2025-08-05 09:53:03,983 | INFO | 1 change detected
2025-08-05 09:53:04,386 | INFO | 1 change detected
2025-08-05 09:53:04,787 | INFO | 1 change detected
2025-08-05 09:53:05,189 | INFO | 1 change detected
2025-08-05 09:53:05,594 | INFO | 1 change detected
2025-08-05 09:53:05,998 | INFO | 1 change detected
2025-08-05 09:53:06,403 | INFO | 1 change detected
2025-08-05 09:53:06,809 | INFO | 1 change detected
2025-08-05 09:53:07,214 | INFO | 1 change detected
2025-08-05 09:53:07,618 | INFO | 1 change detected
2025-08-05 09:53:08,022 | INFO | 1 change detected
2025-08-05 09:53:08,433 | INFO | 1 change detected
2025-08-05 09:53:08,835 | INFO | 1 change detected
2025-08-05 09:53:09,244 | INFO | 1 change detected
2025-08-05 09:53:09,659 | INFO | 1 change detected
2025-08-05 09:53:10,062 | INFO | 1 change detected
2025-08-05 09:53:10,477 | INFO | 1 change detected
2025-08-05 09:53:10,879 | INFO | 1 change detected
2025-08-05 09:53:11,284 | INFO | 1 change detected
2025-08-05 09:53:11,688 | INFO | 1 change detected
2025-08-05 09:53:12,090 | INFO | 1 change detected
2025-08-05 09:53:12,499 | INFO | 1 change detected
2025-08-05 09:53:12,907 | INFO | 1 change detected
2025-08-05 09:53:13,310 | INFO | 1 change detected
2025-08-05 09:53:13,664 | INFO | 1 change detected
2025-08-05 09:53:14,072 | INFO | 1 change detected
2025-08-05 09:53:14,476 | INFO | 1 change detected
2025-08-05 09:53:14,884 | INFO | 1 change detected
2025-08-05 09:53:15,288 | INFO | 1 change detected
2025-08-05 09:53:15,704 | INFO | 1 change detected
2025-08-05 09:53:16,114 | INFO | 1 change detected
2025-08-05 09:53:16,548 | INFO | 1 change detected
2025-08-05 09:53:16,935 | INFO | 1 change detected
2025-08-05 09:53:17,368 | INFO | 1 change detected
2025-08-05 09:53:17,728 | INFO | 1 change detected
2025-08-05 09:53:18,139 | INFO | 1 change detected
2025-08-05 09:53:18,543 | INFO | 1 change detected
2025-08-05 09:53:18,956 | INFO | 1 change detected
2025-08-05 09:53:19,362 | INFO | 1 change detected
2025-08-05 09:53:19,728 | INFO | 1 change detected
2025-08-05 09:53:20,134 | INFO | 1 change detected
2025-08-05 09:53:20,536 | INFO | 1 change detected
2025-08-05 09:53:20,943 | INFO | 1 change detected
2025-08-05 09:53:21,346 | INFO | 1 change detected
2025-08-05 09:53:21,751 | INFO | 1 change detected
2025-08-05 09:53:22,154 | INFO | 1 change detected
2025-08-05 09:53:22,559 | INFO | 1 change detected
2025-08-05 09:53:22,975 | INFO | 1 change detected
2025-08-05 09:53:23,343 | INFO | 1 change detected
2025-08-05 09:53:23,754 | INFO | 1 change detected
2025-08-05 09:53:24,170 | INFO | 1 change detected
2025-08-05 09:53:24,588 | INFO | 1 change detected
2025-08-05 09:53:24,991 | INFO | 1 change detected
2025-08-05 09:53:25,393 | INFO | 1 change detected
2025-08-05 09:53:25,797 | INFO | 1 change detected
2025-08-05 09:53:26,198 | INFO | 1 change detected
2025-08-05 09:53:26,632 | INFO | 1 change detected
2025-08-05 09:53:27,041 | INFO | 1 change detected
2025-08-05 09:53:27,445 | INFO | 1 change detected
2025-08-05 09:53:27,847 | INFO | 1 change detected
2025-08-05 09:53:28,214 | INFO | 1 change detected
2025-08-05 09:53:28,623 | INFO | 1 change detected
2025-08-05 09:53:29,027 | INFO | 1 change detected
2025-08-05 09:53:29,435 | INFO | 1 change detected
2025-08-05 09:53:29,842 | INFO | 1 change detected
2025-08-05 09:53:30,247 | INFO | 1 change detected
2025-08-05 09:53:30,665 | INFO | 1 change detected
2025-08-05 09:53:31,032 | INFO | 1 change detected
2025-08-05 09:53:31,441 | INFO | 1 change detected
2025-08-05 09:53:31,844 | INFO | 1 change detected
2025-08-05 09:53:32,248 | INFO | 1 change detected
2025-08-05 09:53:32,653 | INFO | 1 change detected
2025-08-05 09:53:33,056 | INFO | 1 change detected
2025-08-05 09:53:33,473 | INFO | 1 change detected
2025-08-05 09:53:33,879 | INFO | 1 change detected
2025-08-05 09:53:34,295 | INFO | 1 change detected
2025-08-05 09:53:34,697 | INFO | 1 change detected
2025-08-05 09:53:35,102 | INFO | 1 change detected
2025-08-05 09:53:35,468 | INFO | 1 change detected
2025-08-05 09:53:35,876 | INFO | 1 change detected
2025-08-05 09:53:36,282 | INFO | 1 change detected
2025-08-05 09:53:36,699 | INFO | 1 change detected
2025-08-05 09:53:37,102 | INFO | 1 change detected
2025-08-05 09:53:37,467 | INFO | 1 change detected
2025-08-05 09:53:37,874 | INFO | 1 change detected
2025-08-05 09:53:38,281 | INFO | 1 change detected
2025-08-05 09:53:38,685 | INFO | 1 change detected
2025-08-05 09:53:39,089 | INFO | 1 change detected
2025-08-05 09:53:39,490 | INFO | 1 change detected
2025-08-05 09:53:39,894 | INFO | 1 change detected
2025-08-05 09:53:40,301 | INFO | 1 change detected
2025-08-05 09:53:40,704 | INFO | 1 change detected
2025-08-05 09:53:41,178 | INFO | 1 change detected
2025-08-05 09:53:41,539 | INFO | 1 change detected
2025-08-05 09:53:41,950 | INFO | 1 change detected
2025-08-05 09:53:42,366 | INFO | 1 change detected
2025-08-05 09:53:42,773 | INFO | 1 change detected
2025-08-05 09:53:43,190 | INFO | 1 change detected
2025-08-05 09:53:43,593 | INFO | 1 change detected
2025-08-05 09:53:43,998 | INFO | 1 change detected
2025-08-05 09:53:44,401 | INFO | 1 change detected
2025-08-05 09:53:44,806 | INFO | 1 change detected
2025-08-05 09:53:45,210 | INFO | 1 change detected
2025-08-05 09:53:45,577 | INFO | 1 change detected
2025-08-05 09:53:45,984 | INFO | 1 change detected
2025-08-05 09:53:46,388 | INFO | 1 change detected
2025-08-05 09:53:46,790 | INFO | 1 change detected
2025-08-05 09:53:47,207 | INFO | 1 change detected
2025-08-05 09:53:47,623 | INFO | 1 change detected
2025-08-05 09:53:48,028 | INFO | 1 change detected
2025-08-05 09:53:48,394 | INFO | 1 change detected
2025-08-05 09:53:48,800 | INFO | 1 change detected
2025-08-05 09:53:49,205 | INFO | 1 change detected
2025-08-05 09:53:49,609 | INFO | 1 change detected
2025-08-05 09:53:50,012 | INFO | 1 change detected
2025-08-05 09:53:50,414 | INFO | 1 change detected
2025-08-05 09:53:50,821 | INFO | 1 change detected
2025-08-05 09:53:51,228 | INFO | 1 change detected
2025-08-05 09:53:51,631 | INFO | 1 change detected
2025-08-05 09:53:52,033 | INFO | 1 change detected
2025-08-05 09:53:52,439 | INFO | 1 change detected
2025-08-05 09:53:52,842 | INFO | 1 change detected
2025-08-05 09:53:53,245 | INFO | 1 change detected
2025-08-05 09:53:53,648 | INFO | 1 change detected
2025-08-05 09:53:54,053 | INFO | 1 change detected
2025-08-05 09:53:54,455 | INFO | 1 change detected
2025-08-05 09:53:54,859 | INFO | 1 change detected
2025-08-05 09:53:55,263 | INFO | 1 change detected
2025-08-05 09:53:55,666 | INFO | 1 change detected
2025-08-05 09:53:56,082 | INFO | 1 change detected
2025-08-05 09:53:56,486 | INFO | 1 change detected
2025-08-05 09:53:56,890 | INFO | 1 change detected
2025-08-05 09:53:57,295 | INFO | 1 change detected
2025-08-05 09:53:57,700 | INFO | 1 change detected
2025-08-05 09:53:58,104 | INFO | 1 change detected
2025-08-05 09:53:58,508 | INFO | 1 change detected
2025-08-05 09:53:58,872 | INFO | 1 change detected
2025-08-05 09:53:59,276 | INFO | 1 change detected
2025-08-05 09:53:59,682 | INFO | 1 change detected
2025-08-05 09:54:00,099 | INFO | 1 change detected
2025-08-05 09:54:00,502 | INFO | 1 change detected
2025-08-05 09:54:00,907 | INFO | 1 change detected
2025-08-05 09:54:01,321 | INFO | 1 change detected
2025-08-05 09:54:01,725 | INFO | 1 change detected
2025-08-05 09:54:02,134 | INFO | 1 change detected
2025-08-05 09:54:02,538 | INFO | 1 change detected
2025-08-05 09:54:02,944 | INFO | 1 change detected
2025-08-05 09:54:03,349 | INFO | 1 change detected
2025-08-05 09:54:03,753 | INFO | 1 change detected
2025-08-05 09:54:04,158 | INFO | 1 change detected
2025-08-05 09:54:04,569 | INFO | 1 change detected
2025-08-05 09:54:04,935 | INFO | 1 change detected
2025-08-05 09:54:05,343 | INFO | 1 change detected
2025-08-05 09:54:05,753 | INFO | 1 change detected
2025-08-05 09:54:06,160 | INFO | 1 change detected
2025-08-05 09:54:06,563 | INFO | 1 change detected
2025-08-05 09:54:06,977 | INFO | 1 change detected
2025-08-05 09:54:07,393 | INFO | 1 change detected
2025-08-05 09:54:07,758 | INFO | 1 change detected
2025-08-05 09:54:08,163 | INFO | 1 change detected
2025-08-05 09:54:08,567 | INFO | 1 change detected
2025-08-05 09:54:08,982 | INFO | 1 change detected
2025-08-05 09:54:09,385 | INFO | 1 change detected
2025-08-05 09:54:09,788 | INFO | 1 change detected
2025-08-05 09:54:10,191 | INFO | 1 change detected
2025-08-05 09:54:10,593 | INFO | 1 change detected
2025-08-05 09:54:10,996 | INFO | 1 change detected
2025-08-05 09:54:11,399 | INFO | 1 change detected
2025-08-05 09:54:11,803 | INFO | 1 change detected
2025-08-05 09:54:12,223 | INFO | 1 change detected
2025-08-05 09:54:12,629 | INFO | 1 change detected
2025-08-05 09:54:13,033 | INFO | 1 change detected
2025-08-05 09:54:13,440 | INFO | 1 change detected
2025-08-05 09:54:13,806 | INFO | 1 change detected
2025-08-05 09:54:14,210 | INFO | 1 change detected
2025-08-05 09:54:14,614 | INFO | 1 change detected
2025-08-05 09:54:15,019 | INFO | 1 change detected
2025-08-05 09:54:15,435 | INFO | 1 change detected
2025-08-05 09:54:15,842 | INFO | 1 change detected
2025-08-05 09:54:16,244 | INFO | 1 change detected
2025-08-05 09:54:16,654 | INFO | 1 change detected
2025-08-05 09:54:17,014 | INFO | 1 change detected
2025-08-05 09:54:17,422 | INFO | 1 change detected
2025-08-05 09:54:17,824 | INFO | 1 change detected
2025-08-05 09:54:18,231 | INFO | 1 change detected
2025-08-05 09:54:18,644 | INFO | 1 change detected
2025-08-05 09:54:19,063 | INFO | 1 change detected
2025-08-05 09:54:19,422 | INFO | 1 change detected
2025-08-05 09:54:19,831 | INFO | 1 change detected
2025-08-05 09:54:20,235 | INFO | 1 change detected
2025-08-05 09:54:20,638 | INFO | 1 change detected
2025-08-05 09:54:21,043 | INFO | 1 change detected
2025-08-05 09:54:21,444 | INFO | 1 change detected
2025-08-05 09:54:21,849 | INFO | 1 change detected
2025-08-05 09:54:22,251 | INFO | 1 change detected
2025-08-05 09:54:22,654 | INFO | 1 change detected
2025-08-05 09:54:23,060 | INFO | 1 change detected
2025-08-05 09:54:23,464 | INFO | 1 change detected
2025-08-05 09:54:23,868 | INFO | 1 change detected
2025-08-05 09:54:24,271 | INFO | 1 change detected
2025-08-05 09:54:24,675 | INFO | 1 change detected
2025-08-05 09:54:25,091 | INFO | 1 change detected
2025-08-05 09:54:25,494 | INFO | 1 change detected
2025-08-05 09:54:25,901 | INFO | 1 change detected
2025-08-05 09:54:26,318 | INFO | 1 change detected
2025-08-05 09:54:26,723 | INFO | 1 change detected
2025-08-05 09:54:27,125 | INFO | 1 change detected
2025-08-05 09:54:27,527 | INFO | 1 change detected
2025-08-05 09:54:27,882 | INFO | 1 change detected
2025-08-05 09:54:28,290 | INFO | 1 change detected
2025-08-05 09:54:28,694 | INFO | 1 change detected
2025-08-05 09:54:29,096 | INFO | 1 change detected
2025-08-05 09:54:29,499 | INFO | 1 change detected
2025-08-05 09:54:29,906 | INFO | 1 change detected
2025-08-05 09:54:30,308 | INFO | 1 change detected
2025-08-05 09:54:30,712 | INFO | 1 change detected
2025-08-05 09:54:31,117 | INFO | 1 change detected
2025-08-05 09:54:31,519 | INFO | 1 change detected
2025-08-05 09:54:31,924 | INFO | 1 change detected
2025-08-05 09:54:32,341 | INFO | 1 change detected
2025-08-05 09:54:32,744 | INFO | 1 change detected
2025-08-05 09:54:33,150 | INFO | 1 change detected
2025-08-05 09:54:33,556 | INFO | 1 change detected
2025-08-05 09:54:33,960 | INFO | 1 change detected
2025-08-05 09:54:34,363 | INFO | 1 change detected
2025-08-05 09:54:34,768 | INFO | 1 change detected
2025-08-05 09:54:35,175 | INFO | 1 change detected
2025-08-05 09:54:35,581 | INFO | 1 change detected
2025-08-05 09:54:35,987 | INFO | 1 change detected
2025-08-05 09:54:36,392 | INFO | 1 change detected
2025-08-05 09:54:36,746 | INFO | 1 change detected
2025-08-05 09:54:37,155 | INFO | 1 change detected
2025-08-05 09:54:37,570 | INFO | 1 change detected
2025-08-05 09:54:37,971 | INFO | 1 change detected
2025-08-05 09:54:38,374 | INFO | 1 change detected
2025-08-05 09:54:38,779 | INFO | 1 change detected
2025-08-05 09:54:39,184 | INFO | 1 change detected
2025-08-05 09:54:39,594 | INFO | 1 change detected
2025-08-05 09:54:39,996 | INFO | 1 change detected
2025-08-05 09:54:40,357 | INFO | 1 change detected
2025-08-05 09:54:40,768 | INFO | 1 change detected
2025-08-05 09:54:41,172 | INFO | 1 change detected
2025-08-05 09:54:41,576 | INFO | 1 change detected
2025-08-05 09:54:41,990 | INFO | 1 change detected
2025-08-05 09:54:42,400 | INFO | 1 change detected
2025-08-05 09:54:42,818 | INFO | 1 change detected
2025-08-05 09:54:43,219 | INFO | 1 change detected
2025-08-05 09:54:43,622 | INFO | 1 change detected
2025-08-05 09:54:44,025 | INFO | 1 change detected
2025-08-05 09:54:44,428 | INFO | 1 change detected
2025-08-05 09:54:44,832 | INFO | 1 change detected
